inventory_id,snapshot_date,product_id,opening_stock,units_received,units_sold,closing_stock,reserved_stock
10544,2026-01-13,P018,144,0,22,122,5
10545,2026-01-14,P018,122,153,33,242,4
10546,2026-01-15,P018,242,0,37,205,7
10547,2026-01-16,P018,205,0,34,171,4
10548,2026-01-17,P018,171,0,35,136,11
10549,2026-01-18,P018,136,153,29,260,6
10550,2026-01-19,P018,260,0,40,220,6
10551,2026-01-20,P018,220,0,35,185,8
10552,2026-01-21,P018,185,0,35,150,5
10553,2026-01-22,P018,150,0,29,121,6
10554,2026-01-23,P018,121,130,30,221,5
10555,2026-01-24,P018,221,0,38,183,9
10556,2026-01-25,P018,183,0,26,157,6
10557,2026-01-26,P018,157,138,39,256,10
10558,2026-01-27,P018,256,0,32,224,6
10559,2026-01-28,P018,224,0,34,190,7
10560,2026-01-29,P018,190,0,43,147,0
10561,2026-01-30,P018,147,200,35,312,2
10562,2026-01-31,P018,312,0,34,278,7
10563,2026-02-01,P018,278,0,31,247,4
10564,2026-02-02,P018,247,0,33,214,4
10565,2026-02-03,P018,214,0,44,170,15
10566,2026-02-04,P018,170,0,30,140,13
10567,2026-02-05,P018,140,121,41,220,8
10568,2026-02-06,P018,220,0,41,179,15
10569,2026-02-07,P018,179,0,29,150,8
10570,2026-02-08,P018,150,203,36,317,7
10571,2026-02-09,P018,317,0,28,289,0
10572,2026-02-10,P018,289,0,32,257,3
10573,2026-02-11,P018,257,0,29,228,3
10574,2026-02-12,P018,228,0,40,188,0
10575,2026-02-13,P018,188,0,29,159,14
10576,2026-02-14,P018,159,0,33,126,0
10577,2026-02-15,P018,126,191,33,284,15
10578,2026-02-16,P018,284,0,33,251,13
10579,2026-02-17,P018,251,0,36,215,12
10580,2026-02-18,P018,215,0,37,178,15
10581,2026-02-19,P018,178,0,29,149,9
10582,2026-02-20,P018,149,145,48,246,9
10583,2026-02-21,P018,246,0,30,216,6
10584,2026-02-22,P018,216,0,21,195,7
10585,2026-02-23,P018,195,0,34,161,11
10586,2026-02-24,P018,161,0,28,133,14
10587,2026-02-25,P018,133,148,41,240,14
10588,2026-02-26,P018,240,0,40,200,1
10589,2026-02-27,P018,200,0,36,164,2
10590,2026-02-28,P018,164,0,28,136,2
10591,2026-03-01,P018,136,207,30,313,1
10592,2026-03-02,P018,313,0,37,276,6
10593,2026-03-03,P018,276,0,36,240,6
10594,2026-03-04,P018,240,0,44,196,12
10595,2026-03-05,P018,196,0,41,155,2
10596,2026-03-06,P018,155,147,38,264,15
10597,2026-03-07,P018,264,0,44,220,10
10598,2026-03-08,P018,220,0,37,183,0
10599,2026-03-09,P018,183,0,38,145,13
10600,2026-03-10,P018,145,127,41,231,7
10601,2026-03-11,P018,231,0,71,160,7
10602,2026-03-12,P018,160,0,45,115,11
10603,2026-03-13,P018,115,134,33,216,12
10604,2026-03-14,P018,216,0,30,186,7
10605,2026-03-15,P018,186,0,34,152,15
10606,2026-03-16,P018,152,0,28,124,9
10607,2026-03-17,P018,124,0,41,83,11
10608,2026-03-18,P018,83,177,38,222,7
10609,2026-03-19,P018,222,0,41,181,13
10610,2026-03-20,P018,181,0,32,149,5
10611,2026-03-21,P018,149,150,42,257,0
10612,2026-03-22,P018,257,0,36,221,7
10613,2026-03-23,P018,221,0,43,178,8
10614,2026-03-24,P018,178,0,37,141,4
10615,2026-03-25,P018,141,120,37,224,5
10616,2026-03-26,P018,224,0,36,188,14
10617,2026-03-27,P018,188,0,42,146,7
10618,2026-03-28,P018,146,136,39,243,12
10619,2026-03-29,P018,243,0,37,206,4
10620,2026-03-30,P018,206,0,31,175,14
10621,2026-03-31,P018,175,0,38,137,4
10622,2026-04-01,P018,137,179,40,276,0
10623,2026-04-02,P018,276,0,37,239,4
10624,2026-04-03,P018,239,0,45,194,5
10625,2026-04-04,P018,194,0,38,156,9
10626,2026-04-05,P018,156,0,34,122,0
10627,2026-04-06,P018,122,211,47,286,15
10628,2026-04-07,P018,286,0,37,249,10
10629,2026-04-08,P018,249,0,40,209,2
10630,2026-04-09,P018,209,0,49,160,2
10631,2026-04-10,P018,160,143,45,258,7
10632,2026-04-11,P018,258,0,34,224,8
10633,2026-04-12,P018,224,0,33,191,0
10634,2026-04-13,P018,191,0,29,162,13
10635,2026-04-14,P018,162,0,41,121,11
10636,2026-04-15,P018,121,191,32,280,11
10637,2026-04-16,P018,280,0,43,237,12
10638,2026-04-17,P018,237,0,30,207,8
10639,2026-04-18,P018,207,0,33,174,11
10640,2026-04-19,P018,174,0,36,138,2
10641,2026-04-20,P018,138,176,40,274,2
10642,2026-04-21,P018,274,0,35,239,6
10643,2026-04-22,P018,239,0,47,192,1
10644,2026-04-23,P018,192,0,35,157,7
10645,2026-04-24,P018,157,0,35,122,5
10646,2026-04-25,P018,122,0,36,86,4
10647,2026-04-26,P018,86,157,40,203,9
10648,2026-04-27,P018,203,0,39,164,5
10649,2026-04-28,P018,164,0,33,131,5
10650,2026-04-29,P018,131,189,33,287,9
10651,2026-04-30,P018,287,0,38,249,6
10652,2026-05-01,P018,249,0,40,209,6
10653,2026-05-02,P018,209,0,30,179,4
10654,2026-05-03,P018,179,0,25,154,2
10655,2026-05-04,P018,154,0,34,120,7
10656,2026-05-05,P018,120,0,46,74,7
10657,2026-05-06,P018,74,127,46,155,1
10658,2026-05-07,P018,155,0,31,124,9
10659,2026-05-08,P018,124,141,42,223,10
10660,2026-05-09,P018,223,0,29,194,12
10661,2026-05-10,P018,194,0,47,147,0
10662,2026-05-11,P018,147,216,36,327,4
10663,2026-05-12,P018,327,0,37,290,6
10664,2026-05-13,P018,290,0,31,259,0
10665,2026-05-14,P018,259,0,40,219,10
10666,2026-05-15,P018,219,0,40,179,15
10667,2026-05-16,P018,179,0,35,144,5
10668,2026-05-17,P018,144,123,34,233,14
10669,2026-05-18,P018,233,0,34,199,11
10670,2026-05-19,P018,199,0,48,151,4
10671,2026-05-20,P018,151,208,37,322,5
10672,2026-05-21,P018,322,0,39,283,10
10673,2026-05-22,P018,283,0,35,248,11
10674,2026-05-23,P018,248,0,31,217,12
10675,2026-05-24,P018,217,0,25,192,6
10676,2026-05-25,P018,192,0,35,157,2
10677,2026-05-26,P018,157,175,41,291,0
10678,2026-05-27,P018,291,0,34,257,13
10679,2026-05-28,P018,257,0,35,222,5
10680,2026-05-29,P018,222,0,44,178,7
10681,2026-05-30,P018,178,0,30,148,3
10682,2026-05-31,P018,148,187,31,304,15
10683,2026-06-01,P018,304,0,35,269,9
10684,2026-06-02,P018,269,0,39,230,9
10685,2026-06-03,P018,230,0,27,203,7
10686,2026-06-04,P018,203,0,35,168,15
10687,2026-06-05,P018,168,0,28,140,7
10688,2026-06-06,P018,140,149,29,260,11
10689,2026-06-07,P018,260,0,37,223,13
10690,2026-06-08,P018,223,0,34,189,4
10691,2026-06-09,P018,189,0,31,158,15
10692,2026-06-10,P018,158,121,41,238,1
10693,2026-06-11,P018,238,0,44,194,15
10694,2026-06-12,P018,194,0,34,160,12
10695,2026-06-13,P018,160,0,38,122,7
10696,2026-06-14,P018,122,0,29,93,5
10697,2026-06-15,P018,93,178,52,219,7
10698,2026-06-16,P018,219,0,45,174,14
10699,2026-06-17,P018,174,0,40,134,12
10700,2026-06-18,P018,134,153,30,257,2
10701,2026-06-19,P018,257,0,48,209,7
10702,2026-06-20,P018,209,0,34,175,3
10703,2026-06-21,P018,175,0,33,142,8
10704,2026-06-22,P018,142,121,46,217,7
10705,2026-06-23,P018,217,0,40,177,15
10706,2026-06-24,P018,177,0,34,143,11
10707,2026-06-25,P018,143,198,41,300,9
10708,2026-06-26,P018,300,0,46,254,2
10709,2026-06-27,P018,254,0,29,225,9
10710,2026-06-28,P018,225,0,30,195,7
10711,2026-06-29,P018,195,0,43,152,2
10712,2026-06-30,P018,152,0,42,110,0
10713,2026-07-01,P018,110,195,33,272,15
10714,2026-07-02,P018,272,0,28,244,9
10715,2026-07-03,P018,244,0,36,208,5
10716,2026-07-04,P018,208,0,25,183,11
10717,2026-07-05,P018,183,0,34,149,7
10718,2026-07-06,P018,149,145,44,250,14
10719,2026-07-07,P018,250,0,47,203,3
10720,2026-07-08,P018,203,0,37,166,8
10721,2026-07-09,P018,166,0,33,133,5
10722,2026-07-10,P018,133,156,31,258,0
10723,2026-07-11,P018,258,0,34,224,11
10724,2026-07-12,P018,224,0,34,190,13
10725,2026-07-13,P018,190,0,42,148,7
10726,2026-07-14,P018,148,143,32,259,10
10727,2026-07-15,P018,259,0,33,226,4
10728,2026-07-16,P018,226,0,34,192,2
10729,2026-07-17,P018,192,0,28,164,4
10730,2026-07-18,P018,164,0,28,136,1
10731,2026-07-19,P018,136,156,29,263,2
10732,2026-07-20,P018,263,0,42,221,12
10733,2026-07-21,P018,221,0,34,187,8
10734,2026-07-22,P018,187,0,37,150,11
10735,2026-07-23,P018,150,167,31,286,11
10736,2026-07-24,P018,286,0,25,261,12
10737,2026-07-25,P018,261,0,41,220,8
10738,2026-07-26,P018,220,0,30,190,15
10739,2026-07-27,P018,190,0,38,152,1
10740,2026-07-28,P018,152,137,38,251,3
10741,2026-07-29,P018,251,0,39,212,14
10742,2026-07-30,P018,212,0,34,178,0
10743,2026-07-31,P018,178,0,33,145,7
10744,2026-08-01,P018,145,213,38,320,1
10745,2026-08-02,P018,320,0,50,270,8
10746,2026-08-03,P018,270,0,59,211,5
10747,2026-08-04,P018,211,0,42,169,7
10748,2026-08-05,P018,169,0,40,129,11
10749,2026-08-06,P018,129,121,33,217,4
10750,2026-08-07,P018,217,0,45,172,2
10751,2026-08-08,P018,172,0,42,130,13
10752,2026-08-09,P018,130,208,42,296,1
10753,2026-08-10,P018,296,0,35,261,13
10754,2026-08-11,P018,261,0,42,219,2
10755,2026-08-12,P018,219,0,45,174,7
10756,2026-08-13,P018,174,0,45,129,10
10757,2026-08-14,P018,129,146,74,201,12
10758,2026-08-15,P018,201,0,39,162,4
10759,2026-08-16,P018,162,0,42,120,4
10760,2026-08-17,P018,120,156,41,235,13
10761,2026-08-18,P018,235,0,45,190,5
10762,2026-08-19,P018,190,0,43,147,13
10763,2026-08-20,P018,147,172,44,275,3
10764,2026-08-21,P018,275,0,53,222,11
10765,2025-01-01,P019,300,0,66,234,15
10766,2025-01-02,P019,234,0,62,172,14
10767,2025-01-03,P019,172,0,36,136,4
10768,2025-01-04,P019,136,0,63,73,7
10769,2025-01-05,P019,73,174,54,193,2
10770,2025-01-06,P019,193,0,70,123,4
10771,2025-01-07,P019,123,218,79,262,9
10772,2025-01-08,P019,262,0,67,195,14
10773,2025-01-09,P019,195,0,62,133,5
10774,2025-01-10,P019,133,175,65,243,8
10775,2025-01-11,P019,243,0,61,182,8
10776,2025-01-12,P019,182,0,51,131,12
10777,2025-01-13,P019,131,158,46,243,10
10778,2025-01-14,P019,243,0,54,189,7
10779,2025-01-15,P019,189,0,59,130,12
10780,2025-01-16,P019,130,220,57,293,9
10781,2025-01-17,P019,293,0,48,245,9
10782,2025-01-18,P019,245,0,40,205,15
10783,2025-01-19,P019,205,0,52,153,0
10784,2025-01-20,P019,153,219,62,310,15
10785,2025-01-21,P019,310,0,67,243,9
10786,2025-01-22,P019,243,0,63,180,0
10787,2025-01-23,P019,180,138,64,254,5
10788,2025-01-24,P019,254,0,56,198,12
10789,2025-01-25,P019,198,0,39,159,0
10790,2025-01-26,P019,159,194,47,306,14
10791,2025-01-27,P019,306,0,90,216,1
10792,2025-01-28,P019,216,0,53,163,0
10793,2025-01-29,P019,163,187,66,284,2
10794,2025-01-30,P019,284,0,59,225,3
10795,2025-01-31,P019,225,0,62,163,0
10796,2025-02-01,P019,163,167,48,282,1
10797,2025-02-02,P019,282,0,38,244,4
10798,2025-02-03,P019,244,0,53,191,6
10799,2025-02-04,P019,191,0,57,134,4
10800,2025-02-05,P019,134,0,64,70,12
10801,2025-02-06,P019,70,233,52,251,0
10802,2025-02-07,P019,251,0,60,191,1
10803,2025-02-08,P019,191,0,60,131,3
10804,2025-02-09,P019,131,168,50,249,9
10805,2025-02-10,P019,249,0,63,186,12
10806,2025-02-11,P019,186,0,52,134,10
10807,2025-02-12,P019,134,219,52,301,2
10808,2025-02-13,P019,301,0,57,244,5
10809,2025-02-14,P019,244,0,52,192,8
10810,2025-02-15,P019,192,0,52,140,5
10811,2025-02-16,P019,140,0,45,95,13
10812,2025-02-17,P019,95,0,58,37,1
10813,2025-02-18,P019,37,209,56,209,2
10814,2025-02-19,P019,209,0,58,151,7
10815,2025-02-20,P019,151,153,66,238,3
10816,2025-02-21,P019,238,0,55,183,15
10817,2025-02-22,P019,183,0,51,132,5
10818,2025-02-23,P019,132,209,51,290,10
10819,2025-02-24,P019,290,0,56,234,4
10820,2025-02-25,P019,234,0,69,165,2
10821,2025-02-26,P019,165,185,50,300,14
10822,2025-02-27,P019,300,0,56,244,4
10823,2025-02-28,P019,244,0,46,198,6
10824,2025-03-01,P019,198,0,54,144,13
10825,2025-03-02,P019,144,185,46,283,14
10826,2025-03-03,P019,283,0,57,226,13
10827,2025-03-04,P019,226,0,57,169,11
10828,2025-03-05,P019,169,217,62,324,12
10829,2025-03-06,P019,324,0,56,268,7
10830,2025-03-07,P019,268,0,56,212,14
10831,2025-03-08,P019,212,0,62,150,15
10832,2025-03-09,P019,150,0,54,96,11
10833,2025-03-10,P019,96,222,56,262,14
10834,2025-03-11,P019,262,0,59,203,3
10835,2025-03-12,P019,203,0,72,131,2
10836,2025-03-13,P019,131,209,58,282,15
10837,2025-03-14,P019,282,0,56,226,4
10838,2025-03-15,P019,226,0,48,178,9
10839,2025-03-16,P019,178,144,50,272,14
10840,2025-03-17,P019,272,0,56,216,0
10841,2025-03-18,P019,216,0,51,165,13
10842,2025-03-19,P019,165,191,53,303,14
10843,2025-03-20,P019,303,0,70,233,8
10844,2025-03-21,P019,233,0,64,169,14
10845,2025-03-22,P019,169,182,51,300,14
10846,2025-03-23,P019,300,0,51,249,6
10847,2025-03-24,P019,249,0,69,180,5
10848,2025-03-25,P019,180,0,69,111,3
10849,2025-03-26,P019,111,138,58,191,10
10850,2025-03-27,P019,191,0,56,135,7
10851,2025-03-28,P019,135,136,55,216,15
10852,2025-03-29,P019,216,0,56,160,12
10853,2025-03-30,P019,160,219,51,328,5
10854,2025-03-31,P019,328,0,57,271,4
10855,2025-04-01,P019,271,0,54,217,0
10856,2025-04-02,P019,217,0,54,163,15
10857,2025-04-03,P019,163,205,63,305,10
10858,2025-04-04,P019,305,0,50,255,13
10859,2025-04-05,P019,255,0,59,196,5
10860,2025-04-06,P019,196,0,50,146,8
10861,2025-04-07,P019,146,161,58,249,4
10862,2025-04-08,P019,249,0,61,188,8
10863,2025-04-09,P019,188,223,61,350,3
10864,2025-04-10,P019,350,0,57,293,4
10865,2025-04-11,P019,293,0,60,233,7
10866,2025-04-12,P019,233,0,62,171,2
10867,2025-04-13,P019,171,217,63,325,2
10868,2025-04-14,P019,325,0,54,271,8
10869,2025-04-15,P019,271,0,55,216,5
10870,2025-04-16,P019,216,0,65,151,2
10871,2025-04-17,P019,151,196,70,277,4
10872,2025-04-18,P019,277,0,61,216,10
10873,2025-04-19,P019,216,0,58,158,8
10874,2025-04-20,P019,158,0,56,102,10
10875,2025-04-21,P019,102,217,94,225,3
10876,2025-04-22,P019,225,0,47,178,8
10877,2025-04-23,P019,178,157,65,270,4
10878,2025-04-24,P019,270,0,74,196,11
10879,2025-04-25,P019,196,197,67,326,12
10880,2025-04-26,P019,326,0,47,279,4
10881,2025-04-27,P019,279,0,47,232,1
10882,2025-04-28,P019,232,0,55,177,11
10883,2025-04-29,P019,177,154,56,275,8
10884,2025-04-30,P019,275,0,76,199,2
10885,2025-05-01,P019,199,0,65,134,11
10886,2025-05-02,P019,134,226,70,290,4
10887,2025-05-03,P019,290,0,45,245,6
10888,2025-05-04,P019,245,0,46,199,9
10889,2025-05-05,P019,199,0,67,132,9
10890,2025-05-06,P019,132,161,61,232,11
10891,2025-05-07,P019,232,0,59,173,4
10892,2025-05-08,P019,173,183,62,294,0
10893,2025-05-09,P019,294,0,56,238,14
10894,2025-05-10,P019,238,0,55,183,15
10895,2025-05-11,P019,183,0,50,133,2
10896,2025-05-12,P019,133,191,58,266,12
10897,2025-05-13,P019,266,0,48,218,9
10898,2025-05-14,P019,218,0,53,165,4
10899,2025-05-15,P019,165,208,52,321,3
10900,2025-05-16,P019,321,0,56,265,15
10901,2025-05-17,P019,265,0,46,219,1
10902,2025-05-18,P019,219,0,47,172,7
10903,2025-05-19,P019,172,146,48,270,9
10904,2025-05-20,P019,270,0,62,208,5
10905,2025-05-21,P019,208,0,59,149,5
10906,2025-05-22,P019,149,138,49,238,14
10907,2025-05-23,P019,238,0,52,186,14
10908,2025-05-24,P019,186,0,53,133,4
10909,2025-05-25,P019,133,225,48,310,2
10910,2025-05-26,P019,310,0,54,256,3
10911,2025-05-27,P019,256,0,59,197,14
10912,2025-05-28,P019,197,0,61,136,1
10913,2025-05-29,P019,136,150,63,223,9
10914,2025-05-30,P019,223,0,61,162,10
10915,2025-05-31,P019,162,0,45,117,12
10916,2025-06-01,P019,117,133,50,200,3
10917,2025-06-02,P019,200,0,57,143,5
10918,2025-06-03,P019,143,145,56,232,15
10919,2025-06-04,P019,232,0,50,182,5
10920,2025-06-05,P019,182,0,56,126,9
10921,2025-06-06,P019,126,0,68,58,5
10922,2025-06-07,P019,58,134,43,149,8
10923,2025-06-08,P019,149,141,63,227,11
10924,2025-06-09,P019,227,0,56,171,5
10925,2025-06-10,P019,171,226,68,329,15
10926,2025-06-11,P019,329,0,51,278,3
10927,2025-06-12,P019,278,0,54,224,15
10928,2025-06-13,P019,224,0,55,169,13
10929,2025-06-14,P019,169,174,45,298,12
10930,2025-06-15,P019,298,0,49,249,2
10931,2025-06-16,P019,249,0,56,193,11
10932,2025-06-17,P019,193,184,82,295,12
10933,2025-06-18,P019,295,0,49,246,8
10934,2025-06-19,P019,246,0,58,188,12
10935,2025-06-20,P019,188,173,62,299,0
10936,2025-06-21,P019,299,0,45,254,9
10937,2025-06-22,P019,254,0,56,198,10
10938,2025-06-23,P019,198,0,57,141,12
10939,2025-06-24,P019,141,130,42,229,13
10940,2025-06-25,P019,229,0,62,167,5
10941,2025-06-26,P019,167,159,64,262,12
10942,2025-06-27,P019,262,0,53,209,15
10943,2025-06-28,P019,209,0,56,153,9
10944,2025-06-29,P019,153,201,53,301,2
10945,2025-06-30,P019,301,0,66,235,15
10946,2025-07-01,P019,235,0,66,169,2
10947,2025-07-02,P019,169,139,53,255,6
10948,2025-07-03,P019,255,0,65,190,13
10949,2025-07-04,P019,190,0,55,135,7
10950,2025-07-05,P019,135,166,67,234,6
10951,2025-07-06,P019,234,0,49,185,3
10952,2025-07-07,P019,185,145,64,266,2
10953,2025-07-08,P019,266,0,67,199,4
10954,2025-07-09,P019,199,0,59,140,15
10955,2025-07-10,P019,140,185,56,269,9
10956,2025-07-11,P019,269,0,59,210,10
10957,2025-07-12,P019,210,0,38,172,9
10958,2025-07-13,P019,172,197,52,317,6
10959,2025-07-14,P019,317,0,61,256,0
10960,2025-07-15,P019,256,0,60,196,8
10961,2025-07-16,P019,196,0,37,159,15
10962,2025-07-17,P019,159,141,51,249,0
10963,2025-07-18,P019,249,0,54,195,7
10964,2025-07-19,P019,195,0,52,143,1
10965,2025-07-20,P019,143,158,54,247,15
10966,2025-07-21,P019,247,0,58,189,3
10967,2025-07-22,P019,189,195,63,321,10
10968,2025-07-23,P019,321,0,50,271,0
10969,2025-07-24,P019,271,0,65,206,5
10970,2025-07-25,P019,206,181,77,310,14
10971,2025-07-26,P019,310,0,56,254,1
10972,2025-07-27,P019,254,0,50,204,13
10973,2025-07-28,P019,204,0,73,131,8
10974,2025-07-29,P019,131,130,61,200,6
10975,2025-07-30,P019,200,0,53,147,0
10976,2025-07-31,P019,147,170,59,258,15
10977,2025-08-01,P019,258,0,80,178,14
10978,2025-08-02,P019,178,221,56,343,2
10979,2025-08-03,P019,343,0,69,274,9
10980,2025-08-04,P019,274,0,91,183,0
10981,2025-08-05,P019,183,0,49,134,12
10982,2025-08-06,P019,134,149,77,206,12
10983,2025-08-07,P019,206,0,72,134,0
10984,2025-08-08,P019,134,166,78,222,4
10985,2025-08-09,P019,222,0,67,155,13
10986,2025-08-10,P019,155,192,63,284,8
10987,2025-08-11,P019,284,0,84,200,1
10988,2025-08-12,P019,200,194,72,322,10
10989,2025-08-13,P019,322,0,77,245,3
10990,2025-08-14,P019,245,0,76,169,14
10991,2025-08-15,P019,169,168,70,267,9
10992,2025-08-16,P019,267,0,68,199,2
10993,2025-08-17,P019,199,0,59,140,7
10994,2025-08-18,P019,140,0,67,73,4
10995,2025-08-19,P019,73,213,59,227,5
10996,2025-08-20,P019,227,0,71,156,7
10997,2025-08-21,P019,156,174,73,257,10
10998,2025-08-22,P019,257,0,78,179,4
10999,2025-08-23,P019,179,188,79,288,6
11000,2025-08-24,P019,288,0,100,188,7
11001,2025-08-25,P019,188,137,63,262,12
11002,2025-08-26,P019,262,0,75,187,3
11003,2025-08-27,P019,187,209,77,319,1
11004,2025-08-28,P019,319,0,81,238,9
11005,2025-08-29,P019,238,0,79,159,6
11006,2025-08-30,P019,159,141,62,238,1
11007,2025-08-31,P019,238,0,60,178,0
11008,2025-09-01,P019,178,143,68,253,0
11009,2025-09-02,P019,253,0,68,185,10
11010,2025-09-03,P019,185,0,72,113,11
11011,2025-09-04,P019,113,230,72,271,12
11012,2025-09-05,P019,271,0,70,201,3
11013,2025-09-06,P019,201,0,64,137,8
11014,2025-09-07,P019,137,163,55,245,13
11015,2025-09-08,P019,245,0,79,166,14
11016,2025-09-09,P019,166,214,71,309,13
11017,2025-09-10,P019,309,0,69,240,1
11018,2025-09-11,P019,240,0,65,175,15
11019,2025-09-12,P019,175,0,58,117,7
11020,2025-09-13,P019,117,0,77,40,7
11021,2025-09-14,P019,40,232,66,232,3
11022,2025-09-15,P019,232,0,57,175,1
11023,2025-09-16,P019,175,136,80,231,1
11024,2025-09-17,P019,231,0,79,152,3
11025,2025-09-18,P019,152,207,74,285,4
11026,2025-09-19,P019,285,0,85,200,3
11027,2025-09-20,P019,200,0,62,138,12
11028,2025-09-21,P019,138,132,54,216,8
11029,2025-09-22,P019,216,0,74,142,14
11030,2025-09-23,P019,142,208,70,280,7
11031,2025-09-24,P019,280,0,69,211,12
11032,2025-09-25,P019,211,0,104,107,8
11033,2025-09-26,P019,107,0,56,51,0
11034,2025-09-27,P019,51,183,72,183,3
11035,2025-09-28,P019,183,184,55,312,1
11036,2025-09-29,P019,312,0,61,251,7
11037,2025-09-30,P019,251,0,67,184,7
11038,2025-10-01,P019,184,149,76,257,4
11039,2025-10-02,P019,257,0,82,175,6
11040,2025-10-03,P019,175,220,63,332,5
11041,2025-10-04,P019,332,0,55,277,5
11042,2025-10-05,P019,277,0,54,223,7
11043,2025-10-06,P019,223,0,71,152,11
11044,2025-10-07,P019,152,170,76,246,10
11045,2025-10-08,P019,246,0,70,176,15
11046,2025-10-09,P019,176,0,91,85,14
11047,2025-10-10,P019,85,172,79,178,4
11048,2025-10-11,P019,178,170,55,293,0
11049,2025-10-12,P019,293,0,57,236,2
11050,2025-10-13,P019,236,0,85,151,14
11051,2025-10-14,P019,151,182,78,255,12
11052,2025-10-15,P019,255,0,53,202,11
11053,2025-10-16,P019,202,0,72,130,14
11054,2025-10-17,P019,130,192,68,254,14
11055,2025-10-18,P019,254,0,68,186,15
11056,2025-10-19,P019,186,0,55,131,3
11057,2025-10-20,P019,131,131,61,201,8
11058,2025-10-21,P019,201,0,66,135,6
11059,2025-10-22,P019,135,146,65,216,0
11060,2025-10-23,P019,216,0,72,144,1
11061,2025-10-24,P019,144,184,66,262,6
11062,2025-10-25,P019,262,0,54,208,4
11063,2025-10-26,P019,208,0,47,161,10
11064,2025-10-27,P019,161,202,75,288,12
11065,2025-10-28,P019,288,0,78,210,11
11066,2025-10-29,P019,210,0,69,141,14
11067,2025-10-30,P019,141,228,68,301,7
11068,2025-10-31,P019,301,0,77,224,12
11069,2025-11-01,P019,224,0,72,152,14
11070,2025-11-02,P019,152,0,67,85,0
11071,2025-11-03,P019,85,138,67,156,15
11072,2025-11-04,P019,156,0,53,103,0
11073,2025-11-05,P019,103,197,60,240,2
11074,2025-11-06,P019,240,0,71,169,9
11075,2025-11-07,P019,169,162,62,269,6
11076,2025-11-08,P019,269,0,63,206,0
11077,2025-11-09,P019,206,0,58,148,2
11078,2025-11-10,P019,148,156,63,241,2
11079,2025-11-11,P019,241,0,57,184,11
11080,2025-11-12,P019,184,0,86,98,0
11081,2025-11-13,P019,98,176,82,192,6
11082,2025-11-14,P019,192,154,86,260,9
11083,2025-11-15,P019,260,0,62,198,10
11084,2025-11-16,P019,198,0,55,143,9
11085,2025-11-17,P019,143,172,76,239,10
11086,2025-11-18,P019,239,0,66,173,12
11087,2025-11-19,P019,173,138,69,242,14
11088,2025-11-20,P019,242,0,66,176,9
11089,2025-11-21,P019,176,0,44,132,6
11090,2025-11-22,P019,132,0,72,60,14
11091,2025-11-23,P019,60,142,61,142,6
11092,2025-11-24,P019,142,175,73,244,15
11093,2025-11-25,P019,244,0,68,176,3
11094,2025-11-26,P019,176,0,67,109,12
11095,2025-11-27,P019,109,219,69,259,7
11096,2025-11-28,P019,259,0,73,186,11
11097,2025-11-29,P019,186,216,65,337,13
11098,2025-11-30,P019,337,0,65,272,6
11099,2025-12-01,P019,272,0,79,193,13
11100,2025-12-02,P019,193,227,68,352,5
11101,2025-12-03,P019,352,0,76,276,10
11102,2025-12-04,P019,276,0,62,214,0
11103,2025-12-05,P019,214,0,59,155,8
11104,2025-12-06,P019,155,217,65,307,0
11105,2025-12-07,P019,307,0,64,243,2
11106,2025-12-08,P019,243,0,53,190,7
11107,2025-12-09,P019,190,0,79,111,10
11108,2025-12-10,P019,111,201,62,250,2
11109,2025-12-11,P019,250,0,70,180,9
11110,2025-12-12,P019,180,153,56,277,8
11111,2025-12-13,P019,277,0,56,221,9
11112,2025-12-14,P019,221,0,67,154,11
11113,2025-12-15,P019,154,169,69,254,7
11114,2025-12-16,P019,254,0,68,186,9
11115,2025-12-17,P019,186,170,66,290,11
11116,2025-12-18,P019,290,0,73,217,2
11117,2025-12-19,P019,217,0,72,145,5
11118,2025-12-20,P019,145,0,65,80,12
11119,2025-12-21,P019,80,172,70,182,4
11120,2025-12-22,P019,182,221,77,326,7
11121,2025-12-23,P019,326,0,74,252,5
11122,2025-12-24,P019,252,0,72,180,3
11123,2025-12-25,P019,180,0,78,102,13
11124,2025-12-26,P019,102,178,101,179,11
11125,2025-12-27,P019,179,217,69,327,1
11126,2025-12-28,P019,327,0,80,247,1
11127,2025-12-29,P019,247,0,61,186,14
11128,2025-12-30,P019,186,206,59,333,1
11129,2025-12-31,P019,333,0,68,265,2
